"PLAYER","injuries","missed_games","travel_games","total_travel","played_games_48h","played_games_72h","played_games_7d","games_count","games_played","player_position","total_min","avg_perc_min","height","weight","salary","salary_claimed","age_season","wins","win_pct","ave_win_pct","matches_played_att","avg_attendance","missed_games_injury_att","avg_attendance_missed","n_returns","geo_att_return","wins_without","SGV_missed","player_win_factor","player_attendance_factor","win_pct_with","win_pct_without","attend_with","attend_without","games_with","games_without"
"Josh Hart",4,3,56,46935.327509533,1.0875,1.725,3.2875,80,76,"SF",2454.05,0.672711074561404,76,215,12960000,486000,27.8562628336756,42,0.552631578947368,0.548065534472371,76,18484.3684210526,4,18895.75,75,0.00157142149631806,1,48610672.037,0.452380952380952,1.02225564701896,0.552631578947368,0.25,18484.3684210526,18895.75,76,4
"Josh Minott",0,0,54,8753.8584451615,0.197530864197531,0.308641975308642,0.592592592592593,81,14,"SF",91.6666666666667,0.13640873015873,80,205,1017781,0,20.1327857631759,6,0.428571428571429,0.085816054219967,14,17213.5714285714,67,17131.9402985075,13,0.0298112364295837,35,717899100.617,1.21890547263682,0.995257745877856,0.428571428571429,0.522388059701492,17213.5714285714,17131.9402985075,14,67
"Josh Okogie",3,9,56,39912.2116465982,1.01219512195122,1.58536585365854,3.1219512195122,82,72,"SG",1350.61666666667,0.390803433641975,76,213,1968175,216019.207317074,24.3655030800821,38,0.527777777777778,0.513908348893861,72,17676.9027777778,10,17723.1,71,0,7,182159466.883,1.32631578947368,1.00261342288312,0.527777777777778,0.7,17676.9027777778,17723.1,72,10
"Josh Richardson",7,10,47,36107.9997028141,0.925,1.4375,2.825,80,64,"SG",1508.58333333333,0.491075303819445,77,200,12196094,1524511.75,29.3264887063655,24,0.375,0.276921368010846,64,16687.65625,16,16832.25,63,0.00248004507113087,3,155663778.911,0.5,1.00866471287722,0.375,0.1875,16687.65625,16832.25,64,16
"Joshua Primo",0,0,48,2565.96214727352,0.0632911392405063,0.10126582278481,0.20253164556962,79,4,"SG",93.3666666666667,0.486284722222223,78,190,4144320,0,20.0533880903491,3,0.75,0.0242616033755274,4,15869.5,75,16721.4266666667,3,-0.0185952623797395,18,585731084.181,0.32,1.05368327084449,0.75,0.24,15869.5,16721.4266666667,4,75
"Jrue Holiday",3,6,59,31072.9645972617,0.975609756097561,1.47560975609756,3,82,67,"PG",2182.53333333333,0.678648424543947,76,205,34319520,2511184.3902439,32.5872689938398,50,0.746268656716418,0.607176268272605,67,17883.0447761194,15,18050.6666666667,66,-0.00191256701154241,8,212387342.759,0.714666666666667,1.00937322993068,0.746268656716418,0.533333333333333,17883.0447761194,18050.6666666667,67,15
"Juan Toscano-Anderson",3,25,55,23662.5884045655,0.753086419753086,1.1358024691358,2.20987654320988,81,52,"SF",700.083333333333,0.280482104700855,78,209,2133278,658419.13580247,29.7590691307324,19,0.365384615384615,0.247270289294439,51,18430.0392156863,29,18457.3448275862,50,0.00100770868866862,16,460768920.129,1.50998185117967,1.00148158186645,0.365384615384615,0.551724137931034,18430.0392156863,18457.3448275862,52,29
"Juancho Hernangomez",1,13,50,18723.0159476236,0.597560975609756,0.939024390243902,1.90243902439024,82,42,"PF",613.5,0.304315476190476,81,214,2298385,364378.109756098,27.2922655715264,20,0.476190476190476,0.250608944003924,42,18716.2857142857,40,18829.275,41,-0.000457474497364108,21,626796942.63,1.1025,1.00603695024959,0.476190476190476,0.525,18716.2857142857,18829.275,42,40
"Julian Champagnie",0,0,47,6845.83661223909,0.25974025974026,0.337662337662338,0.61038961038961,77,15,"SF",262.8,0.365,80,220,508891,0,21.5400410677618,6,0.4,0.11713375959576,15,17512.7333333333,62,18962.1451612903,14,-0.000152322172657704,39,960145999.007,1.57258064516129,1.08276331286323,0.4,0.629032258064516,17512.7333333333,18962.1451612903,15,62
"Julius Randle",1,5,59,36754.3310693565,1.08536585365854,1.73170731707317,3.39024390243902,82,77,"PF",2737.26666666667,0.740602453102453,81,250,23760000,1448780.48780488,28.1218343600274,44,0.571428571428571,0.494574872348769,77,18932.1688311688,5,18900.2,76,0.00111583703830775,3,83238754.84,1.05,0.998311401538095,0.571428571428571,0.6,18932.1688311688,18900.2,77,5
"Justin Champagnie",3,9,23,0,0.138888888888889,0.222222222222222,0.361111111111111,36,5,"SF",34.2833333333333,0.142847222222222,78,200,853241,213310.25,21.5400410677618,4,0.8,0.0700220458553792,5,19542.4,31,18627.3548387097,4,-0.00823241534039665,13,533066275.28,0.524193548387097,0.953176418388206,0.8,0.419354838709677,19542.4,18627.3548387097,5,31
"Justin Holiday",0,0,56,18273.7637194687,0.67948717948718,1.06410256410256,2.05128205128205,78,46,"SF",706.133333333333,0.319806763285024,78,180,5987975,0,33.772758384668,18,0.391304347826087,0.328984017664283,46,18503.7608695652,32,17999.78125,45,0.00265210243635905,16,417154038.604,1.27777777777778,0.972763395337963,0.391304347826087,0.5,18503.7608695652,17999.78125,46,32
"Justin Jackson",0,0,55,11234.3100651136,0.341463414634146,0.51219512195122,1.03658536585366,82,23,"SF",107.433333333333,0.0973128019323671,80,220,1836090,0,27.7960301163587,15,0.652173913043478,0.207719393192272,23,18875.6956521739,59,19039.3389830508,22,0.00366934887726189,42,1199258132.831,1.09152542372881,1.00866952582265,0.652173913043478,0.711864406779661,18875.6956521739,19039.3389830508,23,59
"Justin Minaya",0,0,53,2735.39693157366,0.0493827160493827,0.0493827160493827,0.0740740740740741,81,3,"SF",61.1166666666666,0.424421296296296,77,210,35096,0,23.8015058179329,0,0,0.0152793694616636,3,18785.6666666667,77,18265.6493506493,2,0.0600760578532855,33,793879532.743,0.733333333333333,0.972318399700979,0,0.423076923076923,18785.6666666667,18265.6493506493,3,78
"Justise Winslow",4,50,53,15645.6262828914,0.432098765432099,0.679012345679012,1.32098765432099,81,29,"PF",775.766666666667,0.557303639846743,78,222,4097561,2529358.64197531,26.7994524298426,15,0.517241379310345,0.234279656963554,29,17762.6551724138,51,18582.2549019608,28,-0.00546236580907333,18,464219311.578,0.669230769230769,1.04614173509487,0.517241379310345,0.346153846153846,17762.6551724138,18582.2549019608,29,52
"Jusuf Nurkic",8,28,53,31368.4610031794,0.728395061728395,1.17283950617284,2.32098765432099,81,52,"C",1391.4,0.557451923076923,84,290,15625000,5401234.56790123,28.3901437371663,24,0.461538461538462,0.371860011213067,51,18293.4705882353,29,18270.5172413793,50,0.00121570236857682,9,245719026.038,0.672413793103448,0.998745271065691,0.461538461538462,0.310344827586207,18293.4705882353,18270.5172413793,52,29
"KJ Martin",1,0,54,43439.2351418797,1.15853658536585,1.81707317073171,3.54878048780488,82,82,"SF",2292.16666666667,0.582359417344173,78,215,1782621,0,22.0164271047228,22,0.268292682926829,0.227462090600941,82,16995.6341463415,NA,NA,81,-0.00197467466707413,NA,0,1,1,0.268292682926829,NA,16995.6341463415,NA,82,0
"KZ Okpala",0,0,52,17145.4484190396,0.5,0.75609756097561,1.51219512195122,82,35,"PF",248.066666666666,0.14765873015873,80,215,1902133,0,23.7111567419576,19,0.542857142857143,0.204492619425734,35,17280.4571428571,47,17650.5106382979,34,-0.000803858882418074,29,549213506.577,1.13661814109742,1.02141456631509,0.542857142857143,0.617021276595745,17280.4571428571,17650.5106382979,35,47
"Kai Jones",1,3,55,18765.3948709048,0.646341463414634,0.98780487804878,1.95121951219512,82,46,"C",549.633333333333,0.248928140096618,83,218,2909040,106428.292682927,21.9808350444901,13,0.282608695652174,0.178316549251267,46,17372.7391304348,36,17840.2777777778,45,0.00400109850141006,14,310084002.443,1.37606837606838,1.02691220099679,0.282608695652174,0.388888888888889,17372.7391304348,17840.2777777778,46,36
"Karl-Anthony Towns",3,53,54,18160.3275075424,0.395061728395062,0.617283950617284,1.19753086419753,81,28,"PF",928.666666666667,0.690972222222222,84,248,33833400,22137903.7037037,27.160848733744,14,0.5,0.181490733764689,28,16987.2142857143,53,17229.9622641509,27,0.00378859940257459,27,549759515.203,1.0188679245283,1.01429004040061,0.5,0.509433962264151,16987.2142857143,17229.9622641509,28,53
"Kawhi Leonard",3,27,53,28817.3434851326,0.731707317073171,1.13414634146341,2.20731707317073,82,52,"SF",1747.51666666667,0.70012686965812,79,225,42492492,13991430.2926829,31.5414099931554,33,0.634615384615385,0.346229311956813,52,17894.1730769231,30,17089.9333333333,51,-0.00209388230401175,11,458272172.595,0.577777777777778,0.955055774852937,0.634615384615385,0.366666666666667,17894.1730769231,17089.9333333333,52,30
"Keegan Murray",3,1,52,46950.4190666273,1.15853658536585,1.75609756097561,3.47560975609756,82,80,"SF",2381.71666666667,0.620238715277778,80,215,8008440,97663.9024390244,22.3997262149213,47,0.5875,0.519776057428496,80,17503.2125,2,17066.5,79,0.00237318415393983,1,13466280.7,0.851063829787234,0.975049580184209,0.5875,0.5,17503.2125,17066.5,80,2
"Keita Bates-Diop",4,10,48,29883.1710541078,0.962025316455696,1.44303797468354,2.75949367088608,79,64,"PF",1394.38333333333,0.453900824652778,80,229,1878720,237812.658227848,26.9719370294319,17,0.265625,0.270359128398061,64,16766.59375,15,16301.5333333333,63,0.003426914674304,4,119629986.894,1.00392156862745,0.972262677583712,0.265625,0.266666666666667,16766.59375,16301.5333333333,64,15
"Keldon Johnson",11,18,48,28845.6539825014,0.873417721518987,1.36708860759494,2.72151898734177,79,61,"SF",2000.11666666667,0.683099954462659,77,220,3873024,882461.164556963,23.2566735112936,16,0.262295081967213,0.261998711849004,61,16625.8524590164,18,16856,60,0.00177974868324893,5,128401970.714,1.05902777777778,1.01384275131461,0.262295081967213,0.277777777777778,16625.8524590164,16856,61,18
